region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GRL,Greenland,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.5341342497273941,0.5814532543756074,0.6460263228226444,0.6088652211970368,0.575997349446023,0.5195871810551544,0.21320230040325336,0.6432634866730255,0.32955818302073464,0.45820581091940593,0.41622009585545633,0.3866207083105994,0.3960711099749495,0.268799500360345,0.44383673906160614,0.38398148098648677,0.22956563228958052,0.15645125309425242,0.3449106249009861,0.27996922042821554,0.4191618316420412,0.40968699152425064,0.42178047979369876,0.40694103907274554,0.3489709960675372,0.36249383493586457,0.3988395980761795,0.4068675255369935,0.36494928919738284,0.35859779859749746,0.37583687359798884,0.3436756307875498,0.32559012941451265,0.3489467199130686,0.3214765520028519,0.3081669592525972,0.3006770534842722,0.2897521866753506,0.2827816519792603,0.24521547439172794,0.276382846540527,0.2968447797699486,0.23376645902623075,0.22997963708158836,0.20382955310754103,0.21035943360715614,0.20128894317264084,0.20776360864239585,0.20679138083080753,0.20507080063236463,0.19783238060727285,0.20536411646380623,0.20875950563411036,0.2100566537743251
GTM,Guatemala,Carbon Intensity,kg CO2 / $,0.17552970231102036,0.17608633797224404,0.16697396192708502,0.16778373718903988,0.18662772979492706,0.19954900205227719,0.1666713781944845,0.1823341662717154,0.18098431103032206,0.18403209542951263,0.17549498268296954,0.17655453342503588,0.1825189521147291,0.18525992856499757,0.1819879721541251,0.20494432904679766,0.17920809721036995,0.19135282842134596,0.19722501328525274,0.21400627341635123,0.19807653162228533,0.17301069409374112,0.1637810825087958,0.1472764264342812,0.1577327188334171,0.16316937999017378,0.17075249167739412,0.1763294580884305,0.17651824049885745,0.17452660093660197,0.200965697958174,0.19305020274431692,0.22014513037071362,0.1996079090830489,0.23223173581298517,0.23201184267339992,0.2091926016176139,0.22883607770287995,0.25100159824374774,0.24635926780261763,0.2636717342629468,0.2700237735791399,0.27245099700992265,0.258867684513009,0.26858519330728386,0.2816740327393871,0.2688517892061208,0.25217117296210906,0.21896877532424072,0.2289104404776145,0.21579707842232154,0.2097772881038983,0.20952705018335507,0.22349252602678754,0.23074842552057692,0.25549668819172744,0.26342522945285235,0.2611434763276979,0.2701805492263142,0.27382775988680763,0.24771387541328782,0.25740649296020657,0.24471425958748763,0.25265858316792017
GUY,Guyana,Carbon Intensity,kg CO2 / $,0.4238971112826509,0.4521481756441161,0.41160831456359415,0.4261047951933362,0.40313460795772504,0.6057601278763305,0.6304579759578431,0.6775891590445643,0.6744313572286945,0.6477075621537467,0.7178746375975832,0.6606658423837943,0.7117394538111789,0.8119030324877419,0.6496474861333337,0.7033629300384119,0.6648965396018385,0.740064344736217,0.8162411128574559,0.615106208650693,0.7109780388494059,0.7048037716459972,0.6333101054305195,0.6031775563492185,0.7154393459946496,0.7059703564807002,0.524625438558419,0.6513045802458424,0.7255364564433538,0.6435148740692052,0.6330489622264975,0.5852624250436992,0.5107554126393712,0.47381867099163105,0.6096644656311945,0.6242121717618611,0.6092845449464468,0.627256392413125,0.6457328741460506,0.6284246057050749,0.6078063607103753,0.5930142453735293,0.5765178230957771,0.6285347311649223,0.6420517574653731,0.5502539993784916,0.48788009966163237,0.5368993490374663,0.5059246178560336,0.5459207757955145,0.5181888378573484,0.5117222983093335,0.4860753554891119,0.4557951267414002,0.46393704091453564,0.4680865741501382,0.5345013813138118,0.5048734796029383,0.5200020137087644,0.5434363504813866,0.36569612043378746,0.38374583284130026,0.23948720402996657,0.18061487082452002
HKG,Hong Kong,Carbon Intensity,kg CO2 / $,,0.26889793351513,0.25700806112288976,0.2560363394932358,0.23427770269316114,0.23256123294397946,0.24554140427665797,0.2833596916052181,0.2806554676446066,0.3152434064402483,0.31253730172831523,0.31760616876083125,0.29105767435061836,0.2595293107091441,0.2910879738339405,0.2989156053564261,0.291974052129702,0.29718278205827564,0.30369266261094324,0.2743722231640249,0.2611820763416319,0.2680816155533699,0.2744734035185664,0.27601087895637827,0.2667331188906887,0.2725501598960581,0.27378057667140715,0.2656430531381761,0.2552585206864242,0.2568743786226537,0.22282718895126688,0.22102116591895868,0.24061656041392937,0.23936364716425365,0.20173134316494862,0.19824433609053957,0.17580387843953899,0.17646465207371922,0.23930935289298103,0.2551928613799088,0.224403891794738,0.20940793174442465,0.2151685445365536,0.22844329645813316,0.2022158922371813,0.198093396275287,0.17739295328000124,0.17321058636264833,0.1665583081783592,0.16592419688710205,0.14973874135431414,0.15386774387792732,0.14986592629160408,0.15067932175907747,0.15054997700996964,0.13704555021547327,0.13718308276329816,0.12931749954942304,0.1262399831998795,0.12627620336586762,0.10802130417160506,0.10231523362025118,0.09894821924569852,0.10299709663769695
HND,Honduras,Carbon Intensity,kg CO2 / $,0.24732661740157438,0.290517404968893,0.2609911165640008,0.2559284889118591,0.24651331209293215,0.2352387734189957,0.23957645174975414,0.24558881619409603,0.32198719666162956,0.30743423738922565,0.3502813370246389,0.3224543204481418,0.3517590085803665,0.32036101351330537,0.334508289555455,0.35018099730762003,0.33785764585642747,0.3445918620950452,0.3327021150801081,0.29701337481365564,0.3129243772731858,0.2810250565100009,0.27771629668253667,0.3109279153558871,0.2896002222429163,0.26413701111080795,0.24269409253448843,0.2673940430866814,0.3021217291333178,0.3197876523086106,0.29071851938746657,0.3033779044531871,0.31728408825922655,0.31254093381441905,0.34266333810481747,0.38313331548338053,0.37994882757946574,0.37588233914187535,0.43526140417935943,0.4288228662655905,0.4274575086690501,0.4685092133111484,0.47390621724253656,0.5098297551897584,0.5163351713718334,0.46255984780608483,0.4888824372904851,0.49138346354519086,0.48959353423516344,0.4722447810348653,0.4533428279320411,0.4837520922334338,0.48334045784126994,0.47769307266321825,0.4692765909720169,0.49323554956696025,0.4460484384272637,0.44772596792960756,0.41554720793931976,0.46095414999091233,0.42995121266429426,0.41092102282330467,0.41503953431565893,0.42425714210913096
HRV,Croatia,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49090515229409903,0.46213499053632373,0.5044195255770978,0.5629302574782528,0.5077920787315447,0.4981610020332286,0.4841297034885441,0.4883816090783699,0.48976618812817396,0.5210112246789674,0.49528929229303914,0.5078116638150553,0.5062943462953083,0.5082847883242684,0.48010329149183667,0.46911957604818516,0.4502884618829581,0.4524611352299178,0.4207475093244187,0.4176564742654177,0.40831763134254223,0.4015966590066774,0.37968769681989883,0.3671929712146646,0.3542266111763547,0.3490429347644554,0.3428043932105927,0.343457518914132,0.3156379149157387,0.30835482958675126,0.3184138244550228,0.29156343667735074,0.2748412685711191,0.2632149415700169
HTI,Haiti,Carbon Intensity,kg CO2 / $,0.04265948771644405,0.04564414861411845,0.04334391226463657,0.036193860300428086,0.044378516229657196,0.043978211662687346,0.04423722355125222,0.03865698779784785,0.03798869054121478,0.04370989753518327,0.053023723664531223,0.05216174810910636,0.050243325213211364,0.051536975189968436,0.05464472742765107,0.055289411277754406,0.07095371617289356,0.07166995080502955,0.07193609283406972,0.06681384521663572,0.06182414932391784,0.06482313229305417,0.0723889629302661,0.0777697040460609,0.07903482407581511,0.08085433479229599,0.0725779235785307,0.07920102955089957,0.08861746030779041,0.092676288731706,0.0892028250110957,0.08589673747241822,0.08257139933516533,0.06723153992002212,0.020445140057714646,0.08892612203617399,0.09932428565915559,0.12801713271497545,0.11472985845253406,0.11501705777093255,0.14655659345645053,0.13240531004642253,0.1589854292545918,0.14631809380763303,0.14406959681573223,0.14589650999645234,0.14566403107289813,0.14073334980665772,0.1361792216733023,0.13792906205506175,0.16543180118007833,0.16743041560172134,0.1659545056936077,0.19013331426533917,0.18468403240074288,0.17917327223444085,0.19707412657019194,0.20255102776394124,0.21642502345653694,0.1996395414384365,0.16780155190811516,0.1729280170596733,0.16972692391351177,0.17935155743707334
HUN,Hungary,Carbon Intensity,kg CO2 / $,2.1789326973978653,2.2464769676880176,2.185791101024718,2.3019094552484534,2.4376168955754776,1.6812889120828665,1.576663509528579,1.3976480590545926,1.3850117627544156,1.3224421188496693,1.416537221206092,1.3199737371093017,1.2466506573505112,1.227131557950542,1.1750579837159048,1.1255166451228298,1.1528542212854125,1.1139909491852282,1.130858587406781,1.0765063512256048,1.0821642119958967,1.0489673225757445,1.022950639669847,1.0420813859290479,1.0346094950517937,0.9946679151409296,0.9633712609197055,0.92616592357975,0.8837845242666572,0.859706286549959,0.818605172292394,0.8835102367936942,0.8129633201538797,0.8270031473742878,0.7891595152854948,0.772347164321963,0.7918884081442159,0.7518361131252236,0.719040321646605,0.7011553291410627,0.635219283474616,0.6270178241038038,0.5888342856694103,0.5931821116204982,0.5502162153461376,0.5289129822336521,0.5037023741854844,0.4929257795349115,0.4775204758484242,0.46075325395781175,0.4606263171047234,0.43599735115958416,0.41164411373433396,0.3755216993025447,0.36118250311410166,0.3718092487487621,0.366638650493993,0.36996529090758173,0.3499901812452305,0.3316593552984328,0.33218715890058126,0.31785659858955945,0.28294628763372875,0.2558254829443668
IDN,Indonesia,Carbon Intensity,kg CO2 / $,0.4051944413559214,0.46591676141576444,0.4042360336511979,0.40967403091143667,0.3889474772195573,0.42423650893600773,0.39107883180183567,0.4049812488123132,0.4100991541818028,0.4646880661519393,0.46350673875172693,0.47137062114104694,0.4895653953550453,0.5134318244494431,0.4976920104703069,0.4991388810089193,0.5349994142102603,0.6561250156958046,0.7004504983251006,0.6609779576028674,0.5998747845004465,0.5875921511040054,0.6049752783419602,0.5784292180648023,0.5781170246788494,0.6100670195666321,0.5789090336775677,0.5594647770656301,0.5666457299995286,0.5231626154053998,0.5745540675248665,0.6059674704098909,0.648892549669655,0.6572491941890816,0.6232791668947081,0.5839151946420355,0.6162183408183182,0.6510639159666997,0.6546208154685913,0.7755897862647122,0.7122064259351656,0.774361736551692,0.721055359391125,0.7570259356684754,0.7285472365996485,0.698542687153449,0.660246322760705,0.6946901407318615,0.6178783840282,0.6441909435514138,0.6776863461821422,0.7121810112490304,0.6877590239797993,0.6180978619653789,0.5873730320354832,0.6199586560774232,0.5916969651515842,0.5816305181781575,0.590644044446682,0.6167038590198236,0.5862495994116729,0.5816705722357187,0.6559523484135287,0.6200272991045197
IND,India,Carbon Intensity,kg CO2 / $,0.81635689183246,0.851245968001919,0.9106457676659802,0.9230565096623873,0.841207269671468,0.9520182392194765,0.9876933306917762,0.9170555267597218,0.9676880224329218,0.9257376714664731,0.9017196547551405,0.9371398101686169,0.9967080168392776,0.9937043268598351,1.0138047491344264,1.0078044854149755,1.0359306714894139,1.021946389473863,0.9823555093353428,1.0884025778116968,1.0766521719351616,1.0966173647880375,1.0948220619787377,1.1045511626007938,1.0921781756834725,1.1410685016984015,1.1677091880249864,1.1996646788215293,1.1816634954940066,1.22638687963427,1.242353444439883,1.308842537111599,1.3216371199689794,1.3037609609012164,1.2887158223642439,1.2758164169216188,1.2847825287564425,1.2863347870677626,1.2364925552000015,1.2328848471329832,1.221092240698892,1.1809178164083651,1.172880150944608,1.1273137866643677,1.1095819284718194,1.0834760581867722,1.092977976711186,1.0937685780357813,1.1348749781343932,1.1388880421571868,1.092088973783552,1.0906452432861145,1.1276049257289,1.0983660207077461,1.1011293230272898,1.0601343071460465,1.0323363315633745,0.9966162092675991,1.000616422083159,0.9707091990481637,0.9545820664353188,0.9611797024248091,0.9456361799982073,0.9368409158978404
IRL,Ireland,Carbon Intensity,kg CO2 / $,0.4627468367207246,0.4873595325582529,0.5009986451878172,0.49073340976328245,0.4998630703159743,0.4731815557999934,0.5160866595074751,0.5298752610509133,0.5315221986115815,0.5216215200193575,0.5328112924949556,0.5967884584971939,0.5494533732670608,0.5439653313161684,0.5319443050492628,0.4765433779149167,0.4752243181310318,0.4642869361533358,0.4333578045547558,0.48860547757625067,0.45444199481318837,0.43630082531980635,0.4184545925181891,0.42214421246859246,0.401711455055333,0.40799533365544827,0.43733024141861065,0.4423751768329203,0.4156722971502671,0.395166091710271,0.3992753969225707,0.40039470496359686,0.3853816601620159,0.3777530958211843,0.3690782846421745,0.3464462093469546,0.3371798118291538,0.3145306196269832,0.3033659058011962,0.2861417171689615,0.27885935478822615,0.2786096756939137,0.2546543344674785,0.2450720278391866,0.2319188872277715,0.22876477056901784,0.21538091969786902,0.2047783847239824,0.21305087593543762,0.19999590076478424,0.19482234994775446,0.17452174382077082,0.17600379422706472,0.1679691307503719,0.1518596191401153,0.1280327002942166,0.13187972907328485,0.11600333312814025,0.10768262431003603,0.098084596317272,0.08614009186678483,0.07920002186512445,0.07129754688669057,0.07078137293706309
IRQ,Iraq,Carbon Intensity,kg CO2 / $,1.1781915309805226,1.1580117427923386,1.1466609629661604,1.1642455326068266,0.9794051631427519,1.8821202770796281,2.5722580855839525,1.8735500026652563,1.6805245269835527,1.8678480447943582,1.8880381319651187,2.1629402975088747,2.1348567985530575,2.1201596477428604,1.8436414468679325,1.7561509710926242,2.20535282219451,1.9374898424515257,1.6006735180891916,1.6579423980474264,1.141163461099556,0.8084991185640329,0.7442408693095682,1.0842252616451762,1.1379348667656455,1.2464343453861433,1.2728192852908844,1.286611278346199,1.6553675850616563,1.8388337335285867,0.7912233698031987,2.0270402485909784,1.9924289802068038,1.6393429403670494,1.9112237944099948,1.951330168731456,1.647680028645661,1.3856788859524294,1.08925797896814,0.9402121884937079,0.816999994141209,0.9288019756979518,1.0139887239980871,1.6791652891103903,1.2194458608460998,1.2122897643579127,0.9920269910999169,0.6034242119820573,0.857396962892346,0.9254035897201919,0.9420818774886475,0.8564897941916936,0.7419548281315728,0.7297716141877809,0.6800664401750354,0.6676883704352454,0.6635935559618157,0.7699436167924015,0.7864410110845629,0.7729841342950146,0.7167607561485961,0.6989127721793061,0.7214166573389003,0.7495239121402161
ISL,Iceland,Carbon Intensity,kg CO2 / $,0.511461461791841,0.46079883753814627,0.46680266724558533,0.4608354391863507,0.4205507769816851,0.4183115637773575,0.41191129858110276,0.4028493698578838,0.47068063147666067,0.3645697638902694,0.37272019943731416,0.34958737438179227,0.33162512455061083,0.3664412477516083,0.3443724627951286,0.3175580865585195,0.316014214417584,0.32476276756968375,0.30925865645906236,0.30447049872934595,0.2703273228685203,0.2434158897138772,0.21726862909935737,0.21489569013820328,0.24212497376621975,0.21017089487479199,0.2169770426445989,0.20717430041910306,0.20691733854623892,0.21258720355281854,0.24623922877301693,0.23358593690593663,0.25855150961795437,0.2723083921573427,0.2572552850756803,0.2700429634175923,0.2639021172609595,0.2589330818556229,0.24300813140456742,0.25152308135702883,0.2473204051965994,0.23228630486575053,0.2412337067421239,0.23565554006394182,0.22751261755218735,0.20536251769214212,0.20471212991774265,0.20908948502419292,0.22313603509565863,0.23657289861652753,0.23660654836377457,0.22443501242531416,0.2217565727865386,0.21146548958045838,0.20539592147050234,0.2021543850341142,0.18761572067316756,0.18610661381706134,0.18019072074194895,0.1715432730348491,0.17316487078403117,0.17314501406665045,0.16363146672719048,0.16128182073652222
ISR,Israel,Carbon Intensity,kg CO2 / $,0.34761402928387314,0.3416609278857638,0.3484470653951804,0.32538268543530746,0.33592947563210357,0.4360874642033426,0.45846292313356607,0.4433785480201218,0.38893451669486173,0.36747091369202983,0.38313147199240183,0.33821707297064574,0.3140793673492517,0.33920108551188205,0.32035279270188066,0.31303840262705873,0.311333682124258,0.3123976920769372,0.3149091842897156,0.2941444275372277,0.2909789442052682,0.27666278379763326,0.3076047798463668,0.295788408105515,0.2904511551891231,0.29242235654080423,0.30044917438832003,0.28809753543597816,0.307188916678341,0.32282875959364815,0.3432727148481769,0.3215360128667325,0.34736554213875764,0.3506919491297157,0.3503554482016932,0.3452065489206566,0.33970153234215694,0.34635426312407264,0.33961174843152264,0.3214120537503709,0.32175866910965084,0.3397578519696865,0.3201207338651816,0.3321145348492872,0.2983699467923677,0.2753308660119394,0.2866713056537022,0.272446154306808,0.2857138534311008,0.2651196738478957,0.2686273405939557,0.255725346436766,0.2721416861421839,0.22059068923693725,0.20308831064309008,0.20739579653764242,0.19293368669883024,0.17787034243597277,0.17436187399551867,0.1644068634124276,0.1593269914921726,0.14617060303657356,0.14152847664182888,0.13459974065668762
