region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
BIH,Bosnia and Herzegovina,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645.75579959693,4406.417286868723,5034.065057454013,4308.001877728368,987.5472277835446,904.8775990132087,730.51576454937,1054.967015770556,1140.908285858158,1020.2603617409446,1283.4017893218254,1212.8543772482021,1234.020564522886,1203.6278855996782,1219.0923503709641,1217.6522955529372,1251.6309167552913,1188.328750965377,1286.9700533615803,1365.5325482383194,1393.932796077899,1551.702439767869,1457.4394923175298,1402.321796224974,1228.0305093557488,1125.3412537249756,1283.2894432514677,1266.8967469975382,1216.1280067174564,1114.0992519414365,1149.9178607425522,1093.189916487229,1022.9744412331727,961.3141116354469,916.5641479854708
BLR,Belarus,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.6757240425773,3582.501541152099,3560.166700493085,3321.0314179632765,3169.7142363139387,3174.69041372374,3130.1815292770393,2803.2192776295037,2522.561607215856,2354.1549685808036,2107.808960921922,1979.4183596227904,1878.7557067975815,1797.1790174558375,1704.113879067807,1585.00073337867,1499.4544205196703,1346.4499694718418,1275.651959718209,1226.5199491953013,1173.7318507125522,1091.3421391987154,1094.6762826864651,1110.8676668085932,1085.113042109308,1042.0343169928533,1057.417459380965,1053.569252547773,1068.2478925765345,1053.0159130135926,1008.1773431078075,1013.1088058172138,997.3012354935504,934.5635620964059,899.8613553031953
BLZ,Belize,Carbon Intensity,g CO2 / $,309.6873906644418,246.03605995596754,445.66373699534245,379.92121951171396,489.5349048139414,466.5323366423351,425.92795850903997,608.9723746866274,481.2491250480276,605.0406986234342,514.877177323515,585.3159684277621,585.5183335418634,516.9989793452492,478.02835416152584,527.3706188903292,527.5500963626816,557.2890492093828,564.2006421632674,506.96642200780377,412.54200370736555,392.2298727884346,369.0899864899549,377.1898977558658,369.8803290734445,405.1517558139434,417.33926563834046,417.2914976608608,416.8693673826173,444.8205172815735,413.7361528141829,483.34896183775743,374.6847538795315,374.8526736909904,371.28686041580715,372.19897991922176,300.22006056046007,363.45622451922395,333.34343739462935,286.5354298421207,290.2211399605051,312.248794720827,286.5458925945749,261.2880741962708,226.1202622959909,235.68212044504153,239.35543509949008,246.90137180271043,229.711786189555,273.6046088239438,284.1196447436555,302.25386807196725,240.93508531854343,230.66070552474687,235.47366556753676,312.4269852488543,307.2471792076531,309.5186558668375,302.76428311393175,338.75728424079523,334.24213650421586,301.2359433245867,286.65108210219984,300.1104191196921,288.19790004194505
BMU,Bermuda,Carbon Intensity,g CO2 / $,93.53856644269113,99.74698506764551,85.53333404993495,80.69163891116041,97.42136754414553,82.84992552597653,81.31502053298668,75.70104186977889,77.97503336300962,66.7338202854044,72.07098115781538,70.7996774116432,76.16192513811971,126.16840314807389,130.4622903395315,129.8810256584996,122.08549991918302,111.68384489082828,102.98232427786776,109.50791227700493,95.81283906150948,83.36110211820001,89.67357102154297,100.11695552875801,98.01718240476471,101.67433039770198,89.12003045397019,116.52362285014378,126.33799562138023,152.22205927226258,97.88927830499004,108.88281584807167,93.38391375237329,105.76586241323436,103.70504179533881,99.33514157373037,96.14972174288202,91.28299672343077,87.24220789874167,83.19911212062668,76.65163844729481,73.00946297224124,78.22149413416315,76.13922364265018,77.33003870796496,76.0566929051606,81.12605256210367,87.27107654120756,78.65208282684105,61.08549793093799,80.13837974066013,61.05321071788907,53.28407869125274,78.0129638155589,100.9866201577212,81.48901629729232,93.11298996680219,93.61197639663263,102.07765349947417,86.76816025206537,68.40769039337287,77.48444918329679,74.7581303281226,71.11025550353335,72.3194798286272
BRA,Brazil,Carbon Intensity,g CO2 / $,248.5984325583242,240.0670113450594,245.7183748783735,252.94813452615153,249.48475816483463,242.1382708739637,258.71695952555586,255.5188360016008,272.1497268551362,270.6252541375468,272.5253955153989,267.92979398106917,266.66981774799893,271.00906544817633,271.3616092884305,271.2159785245452,252.98170971887743,253.17687429748116,263.103322252183,261.291965117077,237.23852512796876,227.98011175421755,226.33743544215585,225.56946580923878,216.17150184806547,215.4415783829223,219.48401525313224,221.38468225804857,223.37704721558828,221.0977006146205,238.39405626686235,247.54388729603698,253.46306487482576,252.6363742542735,248.14040955330864,251.83979928864733,265.3195781143556,272.25251953822215,280.53763636064934,287.9382753831033,286.73075157532236,287.77381985669,280.537180896613,274.8843396324679,272.5748696436351,266.26336720916163,259.2793989080565,258.82380924498204,260.1907350657254,246.0842789027419,258.50276185169736,260.8429669349399,275.62679031374336,285.9289005660235,297.85195927824105,293.06956404627397,282.09751895872785,281.53392576134024,265.1114057995557,261.98172141919116,254.5369186998234,269.3026035540162,252.72805004290007,246.79857199419595,238.20938229087287
BRB,Barbados,Carbon Intensity,g CO2 / $,101.03700171502477,105.79295597584232,129.9483342537057,100.26532321413988,89.97752214560651,92.27944389547898,115.66244927408617,131.75295116418178,160.72647593895303,163.1904198807557,133.0937968383667,144.50309894729315,148.0903256168349,139.73124059044804,149.90294043972955,176.7535089750692,158.44166582515368,169.74251255702052,172.90724564482466,152.80420020705438,164.25584424227586,170.16667269706267,168.4105666836768,178.04377709092572,187.36405598443335,209.81993299965254,216.08233263474975,216.525038843708,210.0230466900094,212.1442632732683,230.14615495593418,273.33220157133394,285.0648074143954,227.29607900818937,223.8577078360596,238.76452154995283,235.66564043006719,247.7275712068229,253.69986404040347,268.09119530773756,258.14747917644576,264.06412441291445,263.87354360047084,266.4217280233917,268.1885601607211,265.85403383353946,257.99947425511823,252.4008254944239,295.9513434591126,305.52671351220175,287.9837887081229,301.15027850020874,288.7170984475231,288.9645753079002,256.43673082201633,252.38901477381154,254.78386443557517,259.61291371798046,271.63968881414246,259.627085432013,275.6919277017051,261.9964834469892,245.67354677276853,236.32581191944067,236.04957462552252
BRN,Brunei Darussalam,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,825.0427159341976,718.4161136608043,505.70582702996506,488.2864886229802,680.7287378803248,426.91715352020674,437.39757019758497,168.73367381671994,213.44264362916212,218.06759104050624,156.60298296115647,218.34576386433213,204.4189089469087,289.0322904611642,505.66840899745796,577.1928699775075,444.0815765894655,588.0940006284969,593.0262615214108,523.6825662552199,469.03475883400534,514.5338193063543,521.5000575301148,508.18134286127145,493.0058067352043,505.20679698828405,480.7383613131719,463.4710329557842,409.2252597839195,458.9176835633886,445.52352211869663,405.35617345260124,512.4291281918601,602.0129214323,710.9039303822154,612.3520822117607,616.9802279525125,708.801505667943,698.2999513273319,572.7346470406561,680.2891740966659,536.2050304266836,605.3109708980542,728.5794474933037,730.6781486686656,720.2635537784895,830.80462791002,885.9841538608181,941.2788747234819,950.9893903304687,879.789233663257
BTN,Bhutan,Carbon Intensity,g CO2 / $,,,,,,,,,,,29.007717846176362,28.251399492795187,27.92654201059404,27.522758473399374,26.172701205528735,27.067924267432456,24.843294156777922,46.048211144957286,64.47733194583391,123.05894978878815,117.18924947133128,256.2884132750197,280.586932860906,351.6457623993071,421.58141514671615,446.2492199553321,376.11922780125855,414.9462188282046,414.216272116209,276.06421588514485,387.8288942313131,389.43321901251613,431.07399324728476,357.28695613757907,397.78005231198733,435.4350119871751,494.16769859525994,613.3539083961974,571.7987425741638,530.4645750390664,527.8784391280374,574.4580168147585,554.3154761240168,514.282369484818,431.78111596152723,505.5501166816618,360.2788961634878,299.78950825607063,466.71483906095546,458.0587076546619,542.5212729085188,556.0478699685759,603.9393487677381,655.0347342382984,649.542234636062,655.4015353965045,657.4393612455893,680.741369584255,670.7213770666666,590.0892503051824,509.73767206787716,585.096632502469,592.3850927063044,593.9869516358949,
BWA,Botswana,Carbon Intensity,g CO2 / $,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.819944079073757,57.36029934801208,90.38045444492921,177.1001441067482,508.42000566049774,596.7913404916807,556.2857321575965,561.5796653147684,747.396852041029,687.3057532468323,609.1035036165598,511.5464532691144,476.4691143704753,548.5351061645575,479.07257407915995,502.61455740206026,457.91804988696,451.22902227739274,511.98469885880354,464.81139333394475,476.13451619959847,537.4451136469112,491.8655187690489,461.7795566508142,394.8603660663556,370.3282069328704,440.11455095690104,379.3160665552454,444.84105057909204,451.9065372327474,440.24903722598737,404.8834177293863,401.39105926848987,403.76120860262165,375.9303394395806,363.53729960427205,374.96978293073954,373.93305360265174,399.6220803462654,332.1260064101446,419.2297097182573,420.91549749186373,481.7058338287305,400.3873294634592,437.13389805835965,467.89621568561626,485.76469137867645,461.7286406822794,418.47718338754885,403.56795732877066,423.37383857494683,402.0560550155348,426.6213931965794
CAF,Central African Republic,Carbon Intensity,g CO2 / $,89.69660865052307,85.46314574843498,73.96624673095964,74.49291968277161,72.97480682501995,86.74776483706886,82.60067890513844,85.77211658788896,169.16891021616334,161.1259716199955,175.9766428329,152.64033150352242,140.43032275965527,131.83438419354795,87.34639857177919,78.57530145279297,93.15828528025885,89.7424758323654,101.33742152843863,72.72906677543804,78.85831246278505,102.19062886932741,99.99875878463571,111.63485085138211,104.51581795509571,107.92487023947422,104.19673275773903,176.87128845906952,154.30328793266347,163.32029668579446,122.723985476951,128.34209013768606,139.79045542778516,141.95208038120577,142.83925579735788,133.24551781157317,141.23259351031794,136.43658643923436,132.52042242041537,134.31127147467143,74.33599240723802,81.62348060332772,64.63554069014316,66.18817712006499,68.48772477278622,69.86752540681928,72.40181785846939,76.49837266011579,73.17389519751809,69.03077216822943,72.2589506181814,63.31955196941029,71.75413627433709,63.171773749016936,81.15505913836459,114.51176755650954,134.07020087937832,153.91603398177193,140.69147976835498,156.74595355218253,166.31355184157758,180.9832245766072,185.57041371453514,190.0849629446339,189.80059661343154
CAN,Canada,Carbon Intensity,g CO2 / $,697.2729523495939,680.3973786175667,675.7615831919691,653.9182721506912,690.6295336240157,688.8004829942452,663.5184886619801,699.85063535011,717.6441101798264,691.7236876272707,746.7603257972842,741.2291393621773,759.2736699104292,712.3120978640738,704.2320949493849,706.2567564443902,670.6334830988686,662.0641250756671,650.3368638116114,666.4399083144309,653.951114921325,613.477153090266,611.1693307030678,587.1014677780942,577.3480157738802,546.6811325796732,513.7314209373499,525.6683218505993,532.3045231900435,528.383970665195,521.7648824479877,523.3193746694362,534.4033828458981,521.3307975951797,514.3865384856132,514.3901236170266,522.803873944114,515.408546825498,503.3150298821918,491.58022281406,487.1733527389608,471.70926580003095,462.2957872802779,467.7211630038476,449.86316149205476,431.41473579756104,417.31962090674193,426.00791379905246,410.55398329869183,398.5162212783967,395.98179921974645,389.84175340877744,382.39202944450363,378.23740023560214,365.3112465633762,361.70857881054536,352.07997777705975,349.706916601485,345.4345355948783,341.27389119984434,325.36739360595305,314.8680184356621,307.9317594218744,302.0883121386632,290.9205059429185
CHE,Switzerland,Carbon Intensity,g CO2 / $,91.77535164828207,88.64368225307021,100.19789893359538,115.13245145438543,105.84299308447531,111.75052129794095,113.22387523926203,113.46072792269847,121.18743419890414,121.30993113609058,120.62212744887742,120.627087549742,119.73878299266867,125.0989989323599,110.5478667254697,112.39558180597706,118.03928587661066,116.9337273752579,119.67689171713523,110.37876155542712,107.17393767626312,101.1077243663435,96.56904908638093,104.96954130327988,99.61426770047662,97.68287819268541,101.84272769466395,95.4004825044687,93.42495266036433,86.78977369004332,93.83054889554816,98.94922513920108,98.75074944018905,93.70060008461986,90.52778329560668,91.66924448509742,92.69584412066067,88.46653182447035,89.00883946007517,87.20790836804471,82.32801418191403,83.77189521014373,80.82501020812951,83.05271651147889,81.91923529603207,80.68759080662372,76.83293299040128,70.66860676465808,70.8650774015021,70.62481401664002,70.77587521759806,63.24763463816605,64.44645388275852,64.72177373777345,57.46798062076643,55.83495900828122,55.36490298110195,53.2408753758248,50.01537125098052,49.28625276568312,46.974214330871,46.5204897995191,41.434308689945254,39.93779144280273,39.54051890691482
CHL,Chile,Carbon Intensity,g CO2 / $,512.8878312124147,521.4691374804983,579.7984753280433,569.2752687599349,560.9901539962684,564.9604286603222,536.1360143700108,530.4092389776154,564.3853345017901,576.1287096189968,619.4401543518596,620.8642822005845,650.3545299903757,671.4575627550798,622.053901963983,628.7640235440015,635.5095674154165,547.6830804849632,503.13553757717017,502.3379848593707,471.3403803908077,428.4197009100916,407.1157234247864,432.40926390104386,442.6072720261802,413.5850496395518,405.8315028279577,386.9034944346019,427.7929439007158,466.5938082716295,462.90911424820086,403.2673310992398,374.65080298512805,374.1872744447164,396.5987682334175,397.29714151317125,430.37404189579746,464.86782724926906,456.7123288838353,491.15440184648816,445.75550798793245,390.87849636886176,392.4699376373156,376.5770754098479,379.41752093253893,369.96567214287,365.5949005922186,382.47908465656167,368.93176443945254,348.8326233187398,356.46674934806066,367.20649374493365,352.779491502454,350.5412180306175,326.89501348000505,337.2998242953116,341.50908210044446,336.47113122284475,324.74552318674466,351.4912513747262,326.45774849577805,305.9009876916177,307.0184426247622,276.43229553114566,273.2022214788444
CHN,China,Carbon Intensity,g CO2 / $,4960.845930892613,4872.605527383236,4156.599413878751,3745.175388679703,3195.8064427987156,2967.832948938256,2945.807348370726,2618.495200008754,2939.754371909559,3083.026803116775,3435.9234610157046,3611.5077494561997,3706.3443659326385,3580.1722094548027,3568.03810273799,3776.9500914314776,3977.2543163667247,4042.202150402765,4042.0751121352973,3839.692087041416,3488.097169297988,3278.4207992562065,3270.721160482595,3114.775849803698,2943.161820581776,2809.7930700822367,2716.530582902314,2610.794944124996,2521.922128372492,2457.762304211314,2385.0970316411267,2300.010678542812,2098.426211514911,1965.2743832866827,1845.1788015534794,1800.0398837774865,1709.0938114637365,1569.6762790560192,1389.4509670746056,1364.4714222309187,1289.8001613531299,1217.0561431212145,1225.9803952286456,1313.567756405691,1285.4051565809382,1301.770277222889,1274.010449329738,1200.1376508985254,1175.5476042504843,1130.3146248605376,1116.493126246335,1127.8041047388572,1072.8024035808305,1013.215097840429,946.0515970527276,873.8766329264284,809.3027165115174,776.6870452113521,752.758900733771,734.8450605948043,730.3069641575944,696.6039672159139,701.0172266295181,691.1387901079751,664.6992872213406
CIV,Côte d'Ivoire,Carbon Intensity,g CO2 / $,84.04976477358137,91.62554737331094,95.90986396712982,89.00682480596092,92.59383458696504,147.02399103061822,139.1806464683347,146.05352662507738,152.50563336596502,164.77049992960448,177.05587341288933,177.08901218812542,187.64119546306915,187.89250185959827,203.04147451396327,230.58491838999086,202.89469104187296,193.4380365250504,207.21135352746956,227.77713140790277,262.89913085447387,176.30132601472192,252.83141464398992,213.97971703264537,249.88515560816566,325.31481733604386,251.5742688947965,332.7367085585355,394.1084142188511,359.4041577655417,210.20365096750785,189.34740851058322,169.31324998719964,224.78483888427962,180.94746457049462,254.42333308637936,285.5123112329871,249.4973386768526,223.92743562239912,199.93396035724703,218.05066942655353,257.2456067577666,257.4458931689292,192.24893975694906,259.62888831056955,263.39413767436133,233.1363943475688,222.76287020145622,214.4911365078882,174.5647840233462,179.67993129352413,198.98019260568572,242.055460110256,247.7067085951412,231.70917158272567,208.55056218126015,243.97511132488125,227.56750027280643,188.3595349756671,178.59015454633865,185.4244564499874,214.80048665594347,214.26725676421438,195.01252188985515,194.22701278140983
CMR,Cameroon,Carbon Intensity,g CO2 / $,56.16687353061905,57.76021239352068,57.51123934497489,57.54168398095232,62.347400648588014,56.45967337625689,59.68339428158822,89.08750250470084,92.48331225857035,99.6614666085339,107.80668525520949,132.2548420238739,136.95736973626953,135.51835118486443,132.86784775676716,142.34599955650955,141.33448122518504,177.90122359501234,186.42359945423766,160.12439285886538,349.6357893938984,408.758396232958,451.4265109600754,438.3771954524979,376.67735633159884,372.62543853619684,107.5040171997506,101.58230923397261,128.79910759929547,461.5142709834042,168.95931632528382,179.9410028542811,188.74975263329276,216.61395486182136,362.0461808602468,387.54933222191397,413.3878764198895,356.03986247630877,339.6197099203901,315.66295684429326,325.5116838738597,310.559422326533,285.9339412372404,289.0860225057487,269.75861085235766,251.16289959616486,244.71415788860062,316.8049814090303,304.3434043075476,346.71664371777763,330.1881250147228,308.8019084670362,277.0053260702101,272.3625100737519,287.8730697960157,305.80190586302723,295.9477821345354,274.83487561584343,271.61019095321893,256.12695882120323,258.4144719913909,250.50922834751157,242.94706106004347,232.959049922927,223.2437626345335
COG,Congo,Carbon Intensity,g CO2 / $,177.3096454972046,195.83646359531974,165.75200235361348,170.0539562855826,186.8366207205323,165.39933302570128,204.5860395743509,209.88646336011882,272.5638011409082,282.27939218365765,302.2115948930147,336.2007021341498,299.5957018909672,509.27083759320976,627.9790249045664,394.74766474128086,439.4069820989743,187.60514708799423,118.48921718321247,116.48368958098068,115.36271647782188,113.84904144690064,262.82226712733365,211.19504979294055,196.91321839628634,223.010568847687,199.4743492375876,247.39587454240544,274.9332046721777,268.44848467838904,179.11702716750986,187.92415638289071,218.04489758337533,198.21544972299122,611.5963873918512,560.4839956634277,672.8779061710461,810.1284363078959,625.5303456301604,649.7960141071704,660.9072993590802,620.877317764652,386.55837335540446,459.2500507723224,483.39142724827207,550.176985881757,560.2651954616954,533.9366521575901,503.5537110862805,522.1914900563339,528.4681045204147,474.42550345723544,429.07518804722093,507.28092572724785,441.8088860755887,453.2991237065146,504.38668504585706,527.1639915533141,624.9375178088437,688.7070186523003,773.4142295733781,737.2761057498451,857.7242243603972,797.9643345248718,831.0618138138283
COL,Colombia,Carbon Intensity,g CO2 / $,535.5081542888562,565.7170425033449,572.7488211521364,606.3018880567103,583.1913329877037,593.4513621377369,579.1036541800173,584.8369120021617,594.2568738157839,590.5034266326271,563.0094824428688,567.1430226776919,546.6496088563777,548.1734828134042,560.9923969694346,539.4403237267893,546.3196348994978,541.9272249005955,528.8241525200708,534.8538588243699,512.7821224940209,502.35231555045493,513.602175638208,544.7167805015999,521.6346357054213,499.4651185582815,478.62045452888543,466.99755914083187,466.7813700925873,459.5779104567199,471.88709486169955,460.6100556122047,479.706156658804,469.4364938137574,469.7397275142533,395.6348181810577,389.4827055884738,411.09350246882633,411.67786240165304,362.3999326147451,358.00586013986384,353.6776499374655,338.6314436831817,335.37027433291405,303.26488073109454,320.887889452303,311.715404191261,283.6418144262692,303.1973685498161,321.21316713570826,323.0734499569001,301.1246554551605,303.2114818519452,316.88893022670595,322.87840312577157,310.1497683294915,305.664817010584,274.8143898388541,291.546541970185,307.90350074742156,309.42728856191343,313.83931228814157,252.1105245181872,251.88178967672687,254.90164845718257
COM,Comoros,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,140.24623528486586,135.02751765521077,126.9254629865193,121.0873549735942,116.30679672122808,113.71415850907044,103.04248162334572,109.83056743315178,115.18365090881977,118.96711018250485,137.4615689135184,153.8486589504439,149.6308279856252,145.26410007952134,161.4277722714554,163.5931118396517,165.73387798859224,166.89965485505107,179.76681298319016,191.07040520768385,185.63109303867478,187.8777612968617,183.60895434768534,229.43273024048042,249.4477210049411,230.732397268677,265.128082181194,165.81933991131277,164.99580599858112,191.09840959204118,216.84147730006927,181.51265791949425,183.87169012408984,200.95506858152208,174.07801613045945,185.84937773846852,206.65383980627809,251.61683886754415,261.95074094281773,275.463213640253,314.7099775057269,412.5233358061853,428.08145565134345,423.5231403879724,416.8347505646369
CRI,Costa Rica,Carbon Intensity,g CO2 / $,102.46862804584453,100.5784802458373,106.77664794299457,109.20827325356998,118.18047222277985,137.08286850864212,150.35479807180658,125.50550351298246,137.00154510525812,143.62866101982522,145.55239676853284,166.6980363115772,177.73857684715225,191.44730142253488,169.02219268981463,177.00070419615156,171.52379960920572,197.24876805104674,207.28338406887246,188.6173668559309,164.80015746331958,153.9896901840276,153.77863599743242,150.81048274854174,132.36197173608048,148.76203032431275,162.00600192470756,163.40308902994332,168.5443974905878,160.98444122723856,154.36539166604481,170.31497350880466,177.4818454339355,172.2057521967166,220.22271513121612,195.1582226905897,187.92543460967312,186.80808478065745,185.49583760856626,184.87829268483716,176.40855241141472,179.05374580657553,190.83967818242965,192.85349317700906,191.6115738267908,180.56227147914896,176.23141556733867,184.57721543449708,176.83898238808737,172.97835575650822,159.22863228021833,148.73525855470143,140.64968582014208,144.2000997885584,141.44010494842223,130.27241183196512,133.11149169385354,130.37458066930463,126.73630958682652,118.98257381830292,109.58847939333256,115.23144035204214,115.171162092709,115.89503612827897,114.86972670980346
CUB,Cuba,Carbon Intensity,g CO2 / $,,,,,,,,,,,806.8148088466613,780.2599152081178,789.5021578080565,821.9909337999322,832.6292800684467,898.5048807690372,857.2121632668803,851.657251723051,833.963509633296,852.5207299544513,887.1893939392623,773.1322445000842,748.956988218743,634.2305936274364,621.1909568451731,610.9625122739817,628.9586382186216,651.8641122177038,659.7510641245553,657.1824329181559,561.8615201403542,572.31717478211,498.2663968150257,558.1462484800825,600.0046671141341,625.025234968996,590.6283929242873,612.1146416090287,598.457526575181,567.7683857319973,553.7916687246593,523.5823725907362,526.6494015291811,514.9643013490263,467.5398617799238,440.42687730192034,409.4458830151384,366.65582033650685,379.7289958971151,381.34798946950036,435.4566663241591,372.7408330395595,366.8105334362201,337.84282352578634,328.01714699151836,333.8723509090277,317.1084245568407,275.4361208187922,252.49218687081444,247.05369769218865,262.5498427067548,274.7495086730848,278.45388693008334,286.51675844334295,
CUW,Curaçao,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.0721815829006,1766.8780516188863,1696.6740734121045,1692.924149814155,1772.5245961570156,1744.9951862002667,1789.360324206788,1965.846878544148,1850.3685827522993,1903.4649149637603,1310.057037815812,1662.8158023172243,2038.7461311295096,1935.8081958558248,2232.2171007723223,2396.9248768103166,2049.8695478876048,1663.056972073169,1478.3082205745525,846.4725645858268,869.6216323336512,889.5344997431497,851.0464261511155,815.0753546486773,
CYP,Cyprus,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,642.6767970665503,667.7450296897451,622.8540892632464,608.9223595748934,593.0716949227304,600.4362887565494,556.0574474675742,534.9031720192944,505.68276240471494,477.23880479093003,442.42295646987117,489.16600310410956,530.2303994074393,489.5013801018578,478.54473043042333,467.4851053523809,512.8117985734864,502.76782565783884,521.3813497198488,513.062896701332,463.26287993441423,484.84463661819314,478.9591451127952,472.4655394998838,468.1598184679459,457.47712968269497,432.2033115563093,428.1691930074784,439.8445657013709,431.33122171551656,420.0612551477893,412.82869374667973,406.81607204047157,402.5314374801976,398.8209425501391,372.99974356669566,358.5916589723722,346.1013657762588,335.634808679441,359.9684806457575,349.20788345739953,346.39996469645683,332.8817129347278,307.15245409625885,290.11800038648653,282.52943252731313,255.39327126945994,242.34189205524325,239.736490190111,235.33210375737454
